games_year,games_city,games_season,games_label,sport,event,athlete_name,athlete_url,placement,medal,team_name,team_members
1900,Paris,Summer,1900 Summer Olympics (Paris),Athletics,"Discus Throw, Men",Dick Sheldon,https://www.olympedia.org/athletes/79029,3,Bronze,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Athletics,"Discus Throw, Men",John Flanagan,https://www.olympedia.org/athletes/78400,7,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Athletics,"Discus Throw, Men",Josiah McCracken,https://www.olympedia.org/athletes/78759,10,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Athletics,"Discus Throw, Men",Bob Garrett,https://www.olympedia.org/athletes/78439,NM,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Athletics,"Discus Throw, Men",Truxtun Hare,https://www.olympedia.org/athletes/78514,NM,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Athletics,"Hammer Throw, Men",John Flanagan,https://www.olympedia.org/athletes/78400,1,Gold,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Athletics,"Hammer Throw, Men",Truxtun Hare,https://www.olympedia.org/athletes/78514,2,Silver,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Athletics,"Hammer Throw, Men",Josiah McCracken,https://www.olympedia.org/athletes/78759,3,Bronze,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Athletics,"Special Scratch Pole Vault #1, Men",Bascom Johnson,https://www.olympedia.org/athletes/890886,1,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Athletics,"Special Scratch Pole Vault #2, Men",Daniel Horton,https://www.olympedia.org/athletes/78572,1,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Athletics,"Special Scratch Pole Vault #2, Men",Charles Dvorak,https://www.olympedia.org/athletes/78355,2,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Athletics,"100 metres, Handicap, Men",Edmund Minahan,https://www.olympedia.org/athletes/78797,1,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Athletics,"100 metres, Handicap, Men",Bill Holland,https://www.olympedia.org/athletes/78564,2,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Athletics,"100 metres, Handicap, Men",Thaddeus McClain,https://www.olympedia.org/athletes/78755,4,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Athletics,"100 metres, Handicap, Men",Clark Leiblee,https://www.olympedia.org/athletes/78689,2 h4 r2/3,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Athletics,"100 metres, Handicap, Men",James Jameson,https://www.olympedia.org/athletes/890872,2 h12 r1/3,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Athletics,"100 metres, Handicap, Men",Meyer Prinstein,https://www.olympedia.org/athletes/78917,2 h13 r1/3,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Athletics,"400 metres, Handicap, Men",Dave Hall,https://www.olympedia.org/athletes/78501,5,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Athletics,"800 metres, Handicap, Men",Howard Hayes,https://www.olympedia.org/athletes/78531,2,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Athletics,"800 metres, Handicap, Men",Harvey Lord,https://www.olympedia.org/athletes/78714,3,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Athletics,"800 metres, Handicap, Men",Edward Mechling,https://www.olympedia.org/athletes/78777,5,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Athletics,"800 metres, Handicap, Men",John Cregan,https://www.olympedia.org/athletes/78277,AC r2/2,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Athletics,"800 metres, Handicap, Men",Dave Hall,https://www.olympedia.org/athletes/78501,AC r2/2,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Athletics,"800 metres, Handicap, Men",Walter Drumheller,https://www.olympedia.org/athletes/78343,3 h3 r1/2,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Athletics,"800 metres, Handicap, Men",Edward Bushnell,https://www.olympedia.org/athletes/78183,AC h4 r1/2,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Athletics,"1,500 metres, Handicap, Men",Dave Hall,https://www.olympedia.org/athletes/78501,AC,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Athletics,"1,500 metres, Handicap, Men",George Orton,https://www.olympedia.org/athletes/66202,AC,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Athletics,"110 metres Hurdles, Handicap, Men",Albert Witbeck,https://www.olympedia.org/athletes/891679,6,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Athletics,"400 metres Hurdles, Handicap, Men",Walter Tewksbury,https://www.olympedia.org/athletes/79119,2,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Athletics,"400 metres Hurdles, Handicap, Men",William Lewis,https://www.olympedia.org/athletes/78694,3,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Athletics,"2,500 metres Steeplechase, Handicap, Men",Edward Bushnell,https://www.olympedia.org/athletes/78183,3,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Athletics,"2,500 metres Steeplechase, Handicap, Men",Alex Grant,https://www.olympedia.org/athletes/78471,6,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Athletics,"High Jump, Handicap, Men",William Remington,https://www.olympedia.org/athletes/78941,AC,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Athletics,"Long Jump, Handicap, Men",John McLean,https://www.olympedia.org/athletes/78769,2,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Athletics,"Long Jump, Handicap, Men",Thaddeus McClain,https://www.olympedia.org/athletes/78755,3,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Athletics,"Pole Vault, Handicap, Men",Meredith Colket,https://www.olympedia.org/athletes/78247,3,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Athletics,"100 metres, Professionals, Men",Otto Schoenfeld,https://www.olympedia.org/athletes/22044,3 h1 r1/2,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Athletics,"100 metres, Professionals, Men",J. F. Keane,https://www.olympedia.org/athletes/2700070,DNS,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Athletics,"400 metres, Professionals, Men",Jack Gerarden,https://www.olympedia.org/athletes/2700069,AC,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Athletics,"400 metres, Professionals, Men",Otto Schoenfeld,https://www.olympedia.org/athletes/22044,AC,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Athletics,"400 metres, Professionals, Men",J. F. Keane,https://www.olympedia.org/athletes/2700070,DNS,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Athletics,"110 metres Hurdles, Professionals, Men",Mike Sweeney,https://www.olympedia.org/athletes/891538,DNS,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Athletics,"110 metres Hurdles, Professionals, Men",Otto Schoenfeld,https://www.olympedia.org/athletes/22044,DNS,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Athletics,"110 metres Hurdles, Professionals, Men",J. F. Keane,https://www.olympedia.org/athletes/2700070,DNS,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Athletics,"High Jump, Professionals, Men",Mike Sweeney,https://www.olympedia.org/athletes/891538,1,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Athletics,"High Jump, Professionals, Men",Otto Schoenfeld,https://www.olympedia.org/athletes/22044,2,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Athletics,"Long Jump, Professionals, Men",Mike Sweeney,https://www.olympedia.org/athletes/891538,1,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Athletics,"Long Jump, Professionals, Men",Otto Schoenfeld,https://www.olympedia.org/athletes/22044,2,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Athletics,"Shot Put, Professionals, Men",Otto Schoenfeld,https://www.olympedia.org/athletes/22044,1,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Athletics,"100 metres, Professionals, Handicap, Men",Jack Gerarden,https://www.olympedia.org/athletes/2700069,3 h2 r1/2,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Athletics,"100 metres, Professionals, Handicap, Men",James Maybury,https://www.olympedia.org/athletes/2700067,DNS h1 r1/2,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Athletics,"100 metres, Professionals, Handicap, Men",Otto Schoenfeld,https://www.olympedia.org/athletes/22044,DNS h4 r1/2,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Athletics,"400 metres, Professionals, Handicap, Men",James Maybury,https://www.olympedia.org/athletes/2700067,DNS,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Athletics,"400 metres, Professionals, Handicap, Men",Otto Schoenfeld,https://www.olympedia.org/athletes/22044,DNS,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Athletics,"1,500 metres, Professionals, Handicap, Men",James Maybury,https://www.olympedia.org/athletes/2700067,DNS,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Athletics,"High Jump, Professionals, Handicap, Men",Otto Schoenfeld,https://www.olympedia.org/athletes/22044,2,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Athletics,"High Jump, Professionals, Handicap, Men",Mike Sweeney,https://www.olympedia.org/athletes/891538,3,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Athletics,"Long Jump, Professionals, Handicap, Men",Mike Sweeney,https://www.olympedia.org/athletes/891538,2,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Athletics,"Long Jump, Professionals, Handicap, Men",Otto Schoenfeld,https://www.olympedia.org/athletes/22044,3,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Athletics,"Shot Put, Professionals, Handicap, Men",Otto Schoenfeld,https://www.olympedia.org/athletes/22044,3,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Cycling Track,"Sprint, Men",John Lake,https://www.olympedia.org/athletes/15210,3,Bronze,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Cycling Track,"25 kilometres, Men",John Lake,https://www.olympedia.org/athletes/15210,DNF,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Cycling Track,"Sprint, Professionals, Men",Tom Cooper,https://www.olympedia.org/athletes/890355,2,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Cycling Track,"Sprint, Professionals, Men",Floyd McFarland,https://www.olympedia.org/athletes/891095,2 h1 r6/7,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Cycling Track,"Sprint, Professionals, Men",George Banker,https://www.olympedia.org/athletes/890060,3 h3 r4/7,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Cycling Track,"Sprint, Professionals, Men",Charles Vanoni,https://www.olympedia.org/athletes/891621,AC h1 r3/7,,,George Banker
1900,Paris,Summer,1900 Summer Olympics (Paris),Cycling Track,"Points Race, Professionals, Men",Floyd McFarland,https://www.olympedia.org/athletes/891095,1,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Cycling Track,"3,000 metres, Handicap, Professionals, Men",Floyd McFarland,https://www.olympedia.org/athletes/891095,AC h1 r1/2,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Cycling Track,"3,000 metres, Handicap, Professionals, Men",Charles Vanoni,https://www.olympedia.org/athletes/891621,AC h1 r1/2,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Cycling Track,"3,000 metres, Handicap, Professionals, Men",Tom Cooper,https://www.olympedia.org/athletes/890355,AC h2 r1/2,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Cycling Track,"3,000 metres, Handicap, Professionals, Men",George Banker,https://www.olympedia.org/athletes/890060,AC h3 r1/2,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Fencing,"Épée, Individual, Men","Ivan, Viscount d'Oyley",https://www.olympedia.org/athletes/21838,AC p8 r1/4,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Fencing,"Sabre, Masters, Individual, Men",Otto Schoenfeld,https://www.olympedia.org/athletes/22044,AC r1/3,,,William West
1900,Paris,Summer,1900 Summer Olympics (Paris),Golf,"Individual, Men",Charles Sands,https://www.olympedia.org/athletes/2786,1,Gold,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Golf,"Individual, Men",Frederick Taylor,https://www.olympedia.org/athletes/18205,4,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Golf,"Individual, Men",Huger Pratt,https://www.olympedia.org/athletes/891335,DNS,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Golf,"Individual, Men",Charles Voigt,https://www.olympedia.org/athletes/2796,DNS,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Golf,"Individual, Handicap, Men",Frederick Taylor,https://www.olympedia.org/athletes/18205,7,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Golf,"Individual, Handicap, Men",Huger Pratt,https://www.olympedia.org/athletes/891335,=8,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Golf,"Individual, Handicap, Men",Charles Sands,https://www.olympedia.org/athletes/2786,=8,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Golf,"Individual, Women",Margaret Abbott,https://www.olympedia.org/athletes/18138,1,Gold,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Golf,"Individual, Women",Mary Abbott,https://www.olympedia.org/athletes/18139,=7,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Golf,"Individual, Women",Alice Van Bergen,https://www.olympedia.org/athletes/2301106,DNS,,,Harry Van Bergen
1900,Paris,Summer,1900 Summer Olympics (Paris),Shooting,"Live Pigeon Shooting, Men",Crittenden Robinson,https://www.olympedia.org/athletes/1501029,=3,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Shooting,"Live Pigeon Shooting, Men",Edgar Murphy,https://www.olympedia.org/athletes/1500903,3,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Shooting,"Live Pigeon Shooting, Men",Tod Sloan,https://www.olympedia.org/athletes/1501088,=14,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Shooting,"Live Pigeon Shooting, Men",Wadsworth Rogers,https://www.olympedia.org/athletes/1501038,=14,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Shooting,"Live Pigeon Shooting, Men",Albert Spalding,https://www.olympedia.org/athletes/1200984,=24,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Shooting,"Live Pigeon Shooting, Men",Denis Upson,https://www.olympedia.org/athletes/1501146,=37,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Shooting,"Live Pigeon Shooting, Men",Edgar Murphy,https://www.olympedia.org/athletes/1500903,=43,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Shooting,"Live Pigeon Shooting, Men",Fitzroy Erskine,https://www.olympedia.org/athletes/1500521,=49,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Shooting,"Free Pistol, 50 metres, Open",Charles Axtell,https://www.olympedia.org/athletes/44606,1,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Shooting,"Free Pistol, 50 metres, Open",Charles Axtell,https://www.olympedia.org/athletes/44606,2,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Shooting,"Free Rifle, Three Positions, 300 metres, Open",André Regaud,https://www.olympedia.org/athletes/42221,13,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Shooting,"Free Rifle, Three Positions, 300 metres, Open",Theodor Geisel,https://www.olympedia.org/athletes/1500584,44,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Shooting,"Free Rifle, Three Positions, 300 metres, Open",Luigi Reali,https://www.olympedia.org/athletes/1500993,48,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Shooting,"Free Rifle, Three Positions, 300 metres, Open",André Regaud,https://www.olympedia.org/athletes/42221,NP,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Shooting,"Free Rifle, Three Positions, 300 metres, Open",Theodor Geisel,https://www.olympedia.org/athletes/1500584,NP,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Shooting,"Free Rifle, Three Positions, 300 metres, Open",Ettore Minervini,https://www.olympedia.org/athletes/1500885,46,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Shooting,"Free Rifle, Three Positions, 300 metres, Open",Ettore Minervini,https://www.olympedia.org/athletes/1500885,NP,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Shooting,"Free Rifle, Three Positions, 300 metres, Open",Luigi Reali,https://www.olympedia.org/athletes/1500993,NP,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Shooting,"Free Rifle, Three Positions, 300 metres, Open",Pasquale Di Jorio,https://www.olympedia.org/athletes/1500461,108,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Shooting,"Free Rifle, Three Positions, 300 metres, Open",Pasquale Di Jorio,https://www.olympedia.org/athletes/1500461,NP,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Shooting,"Free Rifle, Three Positions, 300 metres, Open",Charles Axtell,https://www.olympedia.org/athletes/44606,396,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Shooting,"Small-Bore Rifle, Three Positions, 50 metres, Open",André Regaud,https://www.olympedia.org/athletes/42221,6,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Shooting,"Military Pistol, Open",Reginald Sayre,https://www.olympedia.org/athletes/44755,4,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Shooting,"Military Pistol, Open",Charles Axtell,https://www.olympedia.org/athletes/44606,27,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Shooting,"Military Pistol, Open",Robert Robertson,https://www.olympedia.org/athletes/1501026,25,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Shooting,"Military Pistol, Open",Pasquale Di Jorio,https://www.olympedia.org/athletes/1500461,37,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Shooting,"Military Pistol, Open",Reginald Sayre,https://www.olympedia.org/athletes/44755,82,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Shooting,"Military Pistol, Open",Robert Robertson,https://www.olympedia.org/athletes/1501026,NP,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Swimming,"200 metres Freestyle, Men",Fred Hendschel,https://www.olympedia.org/athletes/51398,3 h4 r1/2,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Swimming,"200 metres Freestyle, Men",Bill Tuttle,https://www.olympedia.org/athletes/102419,DNS,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Swimming,"200 metres Obstacle Course, Men",Fred Hendschel,https://www.olympedia.org/athletes/51398,4 h3 r1/2,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Swimming,"200 metres Obstacle Course, Men",Bill Tuttle,https://www.olympedia.org/athletes/102419,DNS,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Tennis,"Singles, Men",Spalding de Garmendia,https://www.olympedia.org/athletes/2755,=5,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Tennis,"Singles, Men",Wylie Grant,https://www.olympedia.org/athletes/1805040,DNS,,,Max Decugis
1900,Paris,Summer,1900 Summer Olympics (Paris),Tennis,"Singles, Handicap, Men",Spalding de Garmendia,https://www.olympedia.org/athletes/2755,=5,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Tennis,"Singles, Handicap, Men",Wylie Grant,https://www.olympedia.org/athletes/1805040,DNS,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Tennis,"Singles, Handicap, Men",Charles Sands,https://www.olympedia.org/athletes/2786,=17,,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Tennis,"Singles, Handicap, Men",Frederick Bridgman,https://www.olympedia.org/athletes/1500132,=17,,,Max Decugis
1900,Paris,Summer,1900 Summer Olympics (Paris),Tennis,"Singles, Women",Marion Jones,https://www.olympedia.org/athletes/2736,=3,Bronze,,
1900,Paris,Summer,1900 Summer Olympics (Paris),Tennis,"Singles, Women",Georgina Jones,https://www.olympedia.org/athletes/2735,=5,,,
